InscriptionYear,HusbandAge,HusbandPreviousMaritalStatus,HusbandCityBirthPlace,HusbandCountryBirthPlace,HusbandCityResidencePlace,HusbandCountryResidencePlace,HusbandPreviousMarriages,HusbandPreviousChildren,WifeAge,WifePreviousMaritalStatus,WifeCityBirthPlace,WifeCountryBirthPlace,WifeCityResidencePlace,WifeCountryResidencePlace,WifePreviousMarriages,WifePreviousChildren,MarriageDate,MarriagePlace
2013,36,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,QUEBRADILLAS,PUERTO RICO,0,0,32,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,QUEBRADILLAS,PUERTO RICO,0,0,5/28/13,QUEBRADILLAS
2013,23,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PE�UELAS,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,PE�UELAS,PUERTO RICO,0,0,6/1/13,PE�UELAS
2013,43,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,1,0,40,NUNCA SE HA CASADO,JAYUYA,PUERTO RICO,MOCA,PUERTO RICO,0,0,7/9/13,JAYUYA
2013,60,DIVORCIO O ANULACION,MANATI,PUERTO RICO,CATANO,PUERTO RICO,4,2,48,DIVORCIO O ANULACION,NEW JERSEY,ESTADOS UNIDOS,CATANO,PUERTO RICO,1,2,8/3/13,GUAYNABO
2013,37,DIVORCIO O ANULACION,GUAYNABO,PUERTO RICO,GUAYNABO,PUERTO RICO,1,0,31,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,8/18/13,SAN JUAN
2013,42,DIVORCIO O ANULACION,MAUNABO,PUERTO RICO,PATILLAS,PUERTO RICO,1,0,49,DIVORCIO O ANULACION,MAUNABO,PUERTO RICO,MAUNABO,PUERTO RICO,2,1,10/23/13,PATILLAS
2013,22,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,10/29/13,MAYAGUEZ
2013,38,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,1,2,45,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,RIO GRANDE,PUERTO RICO,2,2,3/16/13,CAROLINA
2013,23,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA ALTA,PUERTO RICO,0,0,6/1/13,GUAYNABO
2014,25,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,12/27/13,CAROLINA
2013,37,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,0,31,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,1/13/13,SAN JUAN
2013,23,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,26,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,AGUADILLA,PUERTO RICO,1,0,3/16/13,AGUADILLA
2013,43,DIVORCIO O ANULACION,GUAYAMA,PUERTO RICO,GUAYAMA,PUERTO RICO,1,5,NA,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,GUAYAMA,PUERTO RICO,1,0,6/14/13,GUAYAMA
2013,20,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,CABO ROJO,PUERTO RICO,0,0,18,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,CABO ROJO,PUERTO RICO,0,0,6/15/13,CABO ROJO
2013,51,VIUDO(A),WASHINGTON,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,1,3,32,VIUDO(A),SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,2,10/19/13,SAN JUAN
2013,52,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,GURABO,PUERTO RICO,1,2,44,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,1,4,5/11/13,TRUJILLO ALTO
2013,81,DIVORCIO O ANULACION,BARCELONETA,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,1,0,60,DIVORCIO O ANULACION,GUAYAMA,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,1,1,10/29/13,SAN LORENZO
2013,58,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,2,2,57,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,TOA BAJA,PUERTO RICO,2,1,5/5/13,SAN JUAN
2013,45,DIVORCIO O ANULACION,VEGA ALTA,PUERTO RICO,TOA BAJA,PUERTO RICO,1,3,41,DIVORCIO O ANULACION,PONCE,PUERTO RICO,TOA BAJA,PUERTO RICO,2,3,5/25/13,VEGA ALTA
2013,49,DIVORCIO O ANULACION,HATILLO,PUERTO RICO,HATILLO,PUERTO RICO,1,3,42,DIVORCIO O ANULACION,HATILLO,PUERTO RICO,HATILLO,PUERTO RICO,2,3,6/1/13,HATILLO
2013,48,DIVORCIO O ANULACION,LAJAS,PUERTO RICO,LAJAS,PUERTO RICO,1,0,37,DIVORCIO O ANULACION,SAN GERMAN,PUERTO RICO,SAN GERMAN,PUERTO RICO,1,3,5/30/13,LAJAS
2013,33,NUNCA SE HA CASADO,NA,GERMANY,VIRGINIA,ESTADOS UNIDOS,0,0,33,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,VIRGINIA,ESTADOS UNIDOS,0,0,8/3/13,SAN JUAN
2014,78,VIUDO(A),CIDRA,PUERTO RICO,CIDRA,PUERTO RICO,1,5,66,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,CIDRA,PUERTO RICO,3,3,12/20/13,CIDRA
2013,68,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,3,0,50,VIUDO(A),NA,DOMINICAN REPUBLIC,BAYAMON,PUERTO RICO,2,0,12/21/13,TOA BAJA
2013,49,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,CAGUAS,PUERTO RICO,1,2,43,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,5/4/13,CAYEY
2013,29,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,1,0,22,NUNCA SE HA CASADO,MASSACHUSETTS,ESTADOS UNIDOS,MOCA,PUERTO RICO,0,0,12/21/13,MOCA
2013,22,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,5/28/13,TOA BAJA
2013,22,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,12/14/13,SAN JUAN
2013,35,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,ILLINOIS,ESTADOS UNIDOS,BAYAMON,PUERTO RICO,0,0,9/26/13,SAN JUAN
2013,26,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,NA,SPAIN,GUAYNABO,PUERTO RICO,0,0,4/13/13,SAN JUAN
2013,60,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,47,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,10/8/13,PONCE
2014,32,DIVORCIO O ANULACION,NA,VENEZUELA,TENNESSEE,ESTADOS UNIDOS,1,0,27,NUNCA SE HA CASADO,PONCE,PUERTO RICO,TENNESSEE,ESTADOS UNIDOS,0,0,12/27/13,PONCE
2013,24,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,5/8/13,HUMACAO
2013,47,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,GUAYNABO,PUERTO RICO,1,0,54,DIVORCIO O ANULACION,NA,COSTA RICA,GUAYNABO,PUERTO RICO,1,0,6/1/13,SAN JUAN
2013,46,DIVORCIO O ANULACION,GUANICA,PUERTO RICO,GUANICA,PUERTO RICO,1,3,35,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,GUANICA,PUERTO RICO,1,4,2/26/13,YAUCO
2013,32,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,HORMIGUEROS,PUERTO RICO,0,0,35,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,HORMIGUEROS,PUERTO RICO,1,2,4/19/13,MAYAGUEZ
2013,34,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,34,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,ARECIBO,PUERTO RICO,1,1,7/5/13,HATILLO
2013,29,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,5/11/13,SAN JUAN
2013,24,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,BAYAMON,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,GUAYNABO,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,6/22/13,BAYAMON
2013,22,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,12/6/13,RIO GRANDE
2013,26,DIVORCIO O ANULACION,PONCE,PUERTO RICO,PONCE,PUERTO RICO,1,1,26,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,10/19/13,PONCE
2013,32,DIVORCIO O ANULACION,PONCE,PUERTO RICO,PONCE,PUERTO RICO,1,2,23,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,10/16/13,PONCE
2013,29,NUNCA SE HA CASADO,SAN GERMAN,PUERTO RICO,LAJAS,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,LAJAS,PUERTO RICO,0,0,11/23/13,LAJAS
2013,27,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,HORMIGUEROS,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,HORMIGUEROS,PUERTO RICO,0,0,12/21/13,AGUADA
2013,29,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,8/7/13,CAROLINA
2013,28,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,2/16/13,SAN JUAN
2013,53,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,58,DIVORCIO O ANULACION,COROZAL,PUERTO RICO,TOA BAJA,PUERTO RICO,1,1,6/22/13,TOA BAJA
2014,21,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,NA,COLOMBIA,CAROLINA,PUERTO RICO,0,0,12/13/13,SAN JUAN
2013,21,NUNCA SE HA CASADO,VEGA BAJA,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,UTUADO,PUERTO RICO,UTUADO,PUERTO RICO,0,0,2/16/13,UTUADO
2013,30,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,34,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,0,12/14/13,SAN JUAN
2013,53,DIVORCIO O ANULACION,SAN SEBASTIAN,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,1,0,52,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,5/29/13,SAN SEBASTIAN
2013,19,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,4/10/13,NAGUABO
2013,39,NUNCA SE HA CASADO,PONCE,PUERTO RICO,SALINAS,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,GUAYAMA,PUERTO RICO,SALINAS,PUERTO RICO,0,0,2/13/13,SALINAS
2013,32,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,ARECIBO,PUERTO RICO,1,1,29,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,1,2,2/3/13,ARECIBO
2013,26,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,7/11/13,RIO GRANDE
2013,26,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,6/8/13,BAYAMON
2013,34,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,BAYAMON,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,BAYAMON,PUERTO RICO,0,0,2/16/13,SAN JUAN
2013,31,NUNCA SE HA CASADO,MANATI,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,12/7/13,VEGA ALTA
2013,42,DIVORCIO O ANULACION,COROZAL,PUERTO RICO,COROZAL,PUERTO RICO,1,0,35,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,12/20/13,COROZAL
2013,29,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,DORADO,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,PONCE,PUERTO RICO,0,0,6/1/13,PONCE
2013,44,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,1,1,28,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,NARANJITO,PUERTO RICO,0,0,11/2/13,TOA ALTA
2013,42,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,36,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,1,4,11/9/13,BAYAMON
2013,87,VIUDO(A),SAN LORENZO,PUERTO RICO,YABUCOA,PUERTO RICO,1,3,63,NUNCA SE HA CASADO,YABUCOA,PUERTO RICO,YABUCOA,PUERTO RICO,0,0,6/11/13,YABUCOA
2013,82,NUNCA SE HA CASADO,CIALES,PUERTO RICO,CIALES,PUERTO RICO,0,0,72,NUNCA SE HA CASADO,CIALES,PUERTO RICO,CIALES,PUERTO RICO,0,0,6/28/13,CIALES
2013,71,VIUDO(A),YAUCO,PUERTO RICO,YAUCO,PUERTO RICO,1,3,65,VIUDO(A),YAUCO,PUERTO RICO,YAUCO,PUERTO RICO,2,3,9/29/13,YAUCO
2013,40,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,0,0,7/20/13,FAJARDO
2013,57,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,DORADO,PUERTO RICO,3,1,53,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,BARCELONETA,PUERTO RICO,2,2,5/9/13,DORADO
2013,35,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,39,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,2/14/13,BAYAMON
2013,42,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MARYLAND,ESTADOS UNIDOS,1,2,32,DIVORCIO O ANULACION,WASHINGTON,ESTADOS UNIDOS,LAJAS,PUERTO RICO,1,2,5/9/13,SABANA GRANDE
2013,50,NUNCA SE HA CASADO,SABANA GRANDE,PUERTO RICO,SAN GERMAN,PUERTO RICO,0,0,37,NUNCA SE HA CASADO,SAN GERMAN,PUERTO RICO,SAN GERMAN,PUERTO RICO,0,0,4/25/13,SAN GERMAN
2013,27,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,NARANJITO,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,NARANJITO,PUERTO RICO,0,0,7/3/13,NARANJITO
2014,24,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,MOCA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,12/28/13,ISABELA
2013,31,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,33,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,MOCA,PUERTO RICO,0,0,10/3/13,MOCA
2013,30,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,2/23/13,TOA BAJA
2013,37,NUNCA SE HA CASADO,YABUCOA,PUERTO RICO,YABUCOA,PUERTO RICO,0,0,37,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,YABUCOA,PUERTO RICO,2,0,3/30/13,YABUCOA
2013,31,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,ILLINOIS,ESTADOS UNIDOS,0,0,30,NUNCA SE HA CASADO,ILLINOIS,ESTADOS UNIDOS,ILLINOIS,ESTADOS UNIDOS,0,0,7/14/13,CAROLINA
2013,28,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,11/1/13,TRUJILLO ALTO
2013,35,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,CAGUAS,PUERTO RICO,1,0,34,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,CAYEY,PUERTO RICO,2,1,8/16/13,CAYEY
2013,70,DIVORCIO O ANULACION,MOCA,PUERTO RICO,MOCA,PUERTO RICO,2,5,45,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,1,1,6/3/13,MOCA
2013,29,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,25,DIVORCIO O ANULACION,RIO GRANDE,PUERTO RICO,RIO GRANDE,PUERTO RICO,1,0,6/16/13,RIO GRANDE
2013,45,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,CAROLINA,PUERTO RICO,2,2,44,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,3,2,3/3/13,TRUJILLO ALTO
2013,32,NUNCA SE HA CASADO,ILLINOIS,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,6/29/13,SAN JUAN
2013,30,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,YAUCO,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,PONCE,PUERTO RICO,YAUCO,PUERTO RICO,0,0,4/16/13,YAUCO
2013,24,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,4/6/13,ARECIBO
2013,55,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,CANOVANAS,PUERTO RICO,1,2,53,DIVORCIO O ANULACION,LOIZA,PUERTO RICO,CANOVANAS,PUERTO RICO,1,2,12/21/13,CANOVANAS
2013,31,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,41,DIVORCIO O ANULACION,PONCE,PUERTO RICO,PONCE,PUERTO RICO,1,0,12/29/13,PONCE
2013,23,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CIDRA,PUERTO RICO,0,1,27,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CIDRA,PUERTO RICO,0,0,1/26/13,CIDRA
2013,52,DIVORCIO O ANULACION,MASSACHUSETTS,ESTADOS UNIDOS,MASSACHUSETTS,ESTADOS UNIDOS,1,2,49,DIVORCIO O ANULACION,MASSACHUSETTS,ESTADOS UNIDOS,MASSACHUSETTS,ESTADOS UNIDOS,1,2,5/25/13,SAN JUAN
2013,80,DIVORCIO O ANULACION,GUAYAMA,PUERTO RICO,GUAYAMA,PUERTO RICO,3,2,64,DIVORCIO O ANULACION,NA,HONDURAS,GUAYAMA,PUERTO RICO,2,5,1/12/13,GUAYAMA
2013,46,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,2,0,33,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,1,6/8/13,SAN JUAN
2013,29,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,11/30/13,NARANJITO
2013,41,DIVORCIO O ANULACION,MOROVIS,PUERTO RICO,MOROVIS,PUERTO RICO,2,2,40,DIVORCIO O ANULACION,CONNECTICUT,ESTADOS UNIDOS,MOROVIS,PUERTO RICO,2,3,7/21/13,MOROVIS
2013,28,NUNCA SE HA CASADO,MICHIGAN,ESTADOS UNIDOS,ILLINOIS,ESTADOS UNIDOS,0,0,28,NUNCA SE HA CASADO,FLORIDA,ESTADOS UNIDOS,ILLINOIS,ESTADOS UNIDOS,0,0,8/10/13,GUAYNABO
2013,57,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,RINCON,PUERTO RICO,3,4,46,DIVORCIO O ANULACION,PONCE,PUERTO RICO,RINCON,PUERTO RICO,1,1,3/9/13,AGUADA
2013,61,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,2,3,57,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,9/15/13,SAN JUAN
2013,36,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,41,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,1,0,11/16/13,SAN JUAN
2013,36,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,1,2,35,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,1,3,12/21/13,HUMACAO
2013,33,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,10/30/13,CAGUAS
2013,21,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,CAMUY,PUERTO RICO,0,0,33,NUNCA SE HA CASADO,CAMUY,PUERTO RICO,CAMUY,PUERTO RICO,0,0,6/29/13,CAMUY
2013,53,VIUDO(A),FLORIDA,ESTADOS UNIDOS,MAYAGUEZ,PUERTO RICO,2,2,52,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,3,6/1/13,SAN JUAN
2013,36,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,36,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,7/20/13,SAN JUAN
2013,54,NUNCA SE HA CASADO,MANATI,PUERTO RICO,CONNECTICUT,ESTADOS UNIDOS,0,0,52,DIVORCIO O ANULACION,CATANO,PUERTO RICO,CONNECTICUT,ESTADOS UNIDOS,1,0,12/28/13,BARCELONETA
2013,45,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,TOA BAJA,PUERTO RICO,0,0,41,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,TOA BAJA,PUERTO RICO,1,3,6/9/13,BAYAMON
2013,28,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,FLORIDA,ESTADOS UNIDOS,0,0,26,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,6/17/13,CAROLINA
2013,61,DIVORCIO O ANULACION,TRUJILLO ALTO,PUERTO RICO,GURABO,PUERTO RICO,2,3,46,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,GURABO,PUERTO RICO,1,0,6/13/13,GURABO
2013,31,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA ALTA,PUERTO RICO,0,0,1/27/13,PONCE
2013,64,DIVORCIO O ANULACION,VEGA ALTA,PUERTO RICO,CAGUAS,PUERTO RICO,1,2,59,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,7/2/13,PONCE
2013,24,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,VEGA BAJA,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,MANATI,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,6/8/13,VEGA ALTA
2013,36,NUNCA SE HA CASADO,SABANA GRANDE,PUERTO RICO,SABANA GRANDE,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,YAUCO,PUERTO RICO,0,0,8/11/13,YAUCO
2013,21,NUNCA SE HA CASADO,MANATI,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,7/12/13,VEGA BAJA
2013,18,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,16,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,2/20/13,AGUADILLA
